transaction_id,customer_id,transaction_date,product_sku,product_description,product_category,quantity,avg_price,delivery_charges,coupon_status,coupon_code,discount_pct,payment_method,shipping_provider,transaction_rating,net_revenue
21797,13174,2024-03-03,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,2,7.99,6.5,Used,EXTRA30,30.0,Credit Card,Australia Post Express,3.0,11.186
18939,17850,2024-01-26,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,2,6.59,6.5,Used,EXTRA10,10.0,Credit Card,StarTrack Express,4.0,11.862
27664,14413,2024-09-05,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,2,7.99,19.99,Used,EXTRA20,20.0,Credit Card,Toll Priority,1.0,12.784
17919,14142,2024-01-15,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,2,8.24,6.5,Used,EXTRA10,10.0,Credit Card,Australia Post Courier,1.0,14.832
18925,17850,2024-01-26,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,2,8.24,6.5,Used,EXTRA10,10.0,Credit Card,Australia Post Courier,2.0,14.832
16992,14307,2024-04-01,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,3,8.24,6.5,Used,EXTRA10,10.0,Credit Card,Australia Post Courier,1.0,22.248
23520,12567,2024-03-20,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,5,7.99,6.5,Used,EXTRA30,30.0,Credit Card,Australia Post Courier,2.0,27.965
26330,16499,2024-04-24,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,6,6.39,34.16,Used,EXTRA10,10.0,Credit Card,Toll Priority,2.0,34.506
23732,13569,2024-03-21,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,6,6.39,12.48,Not Used,no,0.0,Credit Card,CouriersPlease,2.0,38.339999999999996
22575,17259,2024-10-03,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,6,6.39,64.01,Not Used,no,0.0,Credit Card,Toll Priority,2.0,38.339999999999996
22030,13094,2024-04-03,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,12,6.39,35.3,Used,EXTRA30,30.0,PayPal,Toll Priority,3.0,53.675999999999995
19521,14589,2024-02-02,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,15,6.39,35.3,Used,EXTRA20,20.0,Credit Card,Toll Priority,3.0,76.679999999999993
28037,15555,2024-05-15,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,15,6.39,28.82,Used,EXTRA20,20.0,PayPal,Toll Priority,3.0,76.679999999999993
29923,15822,2024-08-06,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,10,7.99,6.0,Not Used,no,0.0,Debit Card,Australia Post Courier,3.0,79.9
24260,17406,2024-03-28,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,10,7.99,6.5,Not Used,no,0.0,Credit Card,Australia Post Courier,3.0,79.9
17674,17346,2024-11-01,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,10,8.24,6.5,Not Used,no,0.0,Credit Card,Australia Post Express,2.0,82.4
20572,12841,2024-02-16,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,15,7.99,6.5,Used,EXTRA20,20.0,Credit Card,Australia Post Courier,1.0,95.88000000000001
23743,17954,2024-03-21,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,20,6.39,58.93,Not Used,no,0.0,Credit Card,Toll Priority,3.0,127.8
23830,15024,2024-03-22,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,30,6.39,15.72,Used,EXTRA30,30.0,Debit Card,Toll Priority,1.0,134.19
27781,14505,2024-11-05,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,35,7.99,6.0,Used,EXTRA20,20.0,Venmo,Australia Post Express,2.0,223.72000000000003
30393,14849,2024-06-14,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,79,6.39,63.91,Used,EXTRA30,30.0,Debit Card,Toll Priority,4.0,353.36699999999996
26159,14702,2024-04-21,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1,79.99,19.02,Used,ELEC10,10.0,Credit Card,Toll Priority,1.0,71.991
29972,13089,2024-09-06,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1,79.99,12.99,Used,ELEC10,10.0,Debit Card,CouriersPlease,3.0,71.991
36706,16161,2024-08-27,GGOEGBRB079599,25L Classic Rucksack,Backpacks,1,79.99,12.99,Used,ELEC10,10.0,Debit Card,CouriersPlease,2.0,71.991
19799,14723,2024-06-02,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1,79.99,13.78,Used,ELEC10,10.0,Debit Card,CouriersPlease,1.0,71.991
33598,12585,2024-07-24,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1,79.99,6.0,Used,ELEC10,10.0,Credit Card,StarTrack Express,2.0,71.991
43537,17180,2024-11-15,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1,79.99,6.0,Used,ELEC10,10.0,Credit Card,Australia Post Express,1.0,71.991
40516,15497,2024-12-10,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1,79.99,16.85,Used,ELEC10,10.0,PayPal,Toll Priority,3.0,71.991
26113,17841,2024-04-21,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1,79.99,6.0,Used,ELEC10,10.0,PayPal,Australia Post Courier,1.0,71.991
41522,12744,2024-10-24,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1,79.99,6.5,Used,ELEC10,10.0,Credit Card,Australia Post Express,3.0,71.991
42756,14911,2024-07-11,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1,79.99,6.0,Not Used,no,0.0,Cash,StarTrack Express,2.0,79.99
30399,16746,2024-06-14,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1,79.99,6.0,Not Used,no,0.0,Venmo,StarTrack Express,1.0,79.99
34168,14505,2024-07-31,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1,79.99,6.0,Not Used,no,0.0,PayPal,StarTrack Express,1.0,79.99
36765,14978,2024-08-27,GGOEGBRB079599,25L Classic Rucksack,Backpacks,1,79.99,6.0,Not Used,no,0.0,Credit Card,Australia Post Express,2.0,79.99
41285,14527,2024-10-21,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1,79.99,6.5,Not Used,no,0.0,Debit Card,Australia Post Express,1.0,79.99
18102,17850,2024-01-17,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1,82.52,13.78,Not Used,no,0.0,PayPal,CouriersPlease,2.0,82.52
19221,14395,2024-01-30,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1,82.52,20.74,Not Used,no,0.0,PayPal,Toll Priority,1.0,82.52
27936,14796,2024-05-13,GGOEGBRB079599,25L Classic Rucksack,Backpacks,1,99.99,6.0,Used,ELEC10,10.0,Credit Card,Australia Post Express,2.0,89.991
34133,18041,2024-07-31,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1,99.99,6.0,Used,ELEC10,10.0,Credit Card,Australia Post Courier,2.0,89.991
19478,16891,2024-02-02,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1,99.99,6.5,Used,ELEC10,10.0,PayPal,Australia Post Express,1.0,89.991
36716,14114,2024-08-27,GGOEGBRB079599,25L Classic Rucksack,Backpacks,1,99.99,6.0,Used,ELEC10,10.0,Credit Card,Australia Post Courier,3.0,89.991
34617,16779,2024-03-08,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1,99.99,6.0,Used,ELEC10,10.0,PayPal,Australia Post Courier,2.0,89.991
24773,16713,2024-04-04,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1,99.99,6.5,Used,ELEC10,10.0,PayPal,Australia Post Courier,3.0,89.991
34617,16779,2024-03-08,GGOEGBRB079599,25L Classic Rucksack,Backpacks,1,99.99,6.0,Used,ELEC10,10.0,PayPal,Australia Post Courier,2.0,89.991
23151,17812,2024-03-18,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1,99.99,44.06,Used,ELEC10,10.0,Credit Card,Toll Priority,2.0,89.991
37888,13001,2024-11-09,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1,99.99,6.0,Used,ELEC10,10.0,Debit Card,Australia Post Courier,2.0,89.991
37163,14646,2024-08-31,GGOEGBRB079599,25L Classic Rucksack,Backpacks,1,99.99,6.0,Used,ELEC10,10.0,PayPal,Australia Post Courier,1.0,89.991
38153,18212,2024-09-14,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1,99.99,6.0,Not Used,no,0.0,Cash,Australia Post Courier,3.0,99.99
26036,15596,2024-04-20,GGOEGBRB079599,25L Classic Rucksack,Backpacks,1,99.99,6.0,Not Used,no,0.0,PayPal,Australia Post Courier,1.0,99.99
28748,15356,2024-05-23,GGOEGBRD079699,25L Classic Rucksack,Backpacks,2,79.99,6.0,Used,ELEC10,10.0,Debit Card,Australia Post Express,2.0,143.982
37945,14606,2024-11-09,GGOEGBRD079699,25L Classic Rucksack,Backpacks,2,79.99,26.84,Not Used,no,0.0,PayPal,Toll Priority,3.0,159.98
36511,12383,2024-08-24,GGOEGBRB079599,25L Classic Rucksack,Backpacks,2,99.99,19.99,Not Used,no,0.0,Credit Card,Toll Priority,2.0,199.98
38850,15831,2024-09-24,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA30,30.0,Credit Card,Australia Post Courier,4.0,13.992999999999999
38193,17018,2024-09-14,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA30,30.0,Credit Card,Australia Post Express,3.0,13.992999999999999
22922,17223,2024-03-15,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.5,Used,EXTRA30,30.0,PayPal,Australia Post Courier,3.0,13.992999999999999
38396,14415,2024-09-18,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.5,Used,EXTRA30,30.0,PayPal,Australia Post Courier,4.0,13.992999999999999
38701,15606,2024-09-22,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA30,30.0,Credit Card,Australia Post Courier,3.0,13.992999999999999
23307,13564,2024-03-19,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.5,Used,EXTRA30,30.0,PayPal,Australia Post Courier,3.0,13.992999999999999
39362,14085,2024-09-29,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA30,30.0,Credit Card,Australia Post Courier,2.0,13.992999999999999
39244,14911,2024-09-28,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA30,30.0,Credit Card,StarTrack Express,3.0,13.992999999999999
38413,13263,2024-09-18,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.5,Used,EXTRA30,30.0,Credit Card,StarTrack Express,4.0,13.992999999999999
23244,12913,2024-03-18,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.5,Used,EXTRA30,30.0,Debit Card,Australia Post Courier,4.0,13.992999999999999
37283,14156,2024-02-09,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA30,30.0,Credit Card,StarTrack Express,3.0,13.992999999999999
38664,17722,2024-09-21,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA30,30.0,Debit Card,Australia Post Express,2.0,13.992999999999999
38922,17602,2024-09-25,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,12.99,Used,EXTRA30,30.0,Credit Card,CouriersPlease,5.0,13.992999999999999
29704,17511,2024-06-06,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA30,30.0,Credit Card,StarTrack Express,4.0,13.992999999999999
29581,17449,2024-04-06,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA30,30.0,Credit Card,Australia Post Express,3.0,13.992999999999999
38360,15023,2024-09-18,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,53.78,Used,EXTRA30,30.0,Credit Card,Toll Priority,4.0,13.992999999999999
24115,17897,2024-03-26,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,12.48,Used,EXTRA30,30.0,Credit Card,CouriersPlease,3.0,13.992999999999999
21648,12720,2024-01-03,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.5,Used,EXTRA30,30.0,PayPal,StarTrack Express,3.0,13.992999999999999
37584,16843,2024-06-09,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA30,30.0,PayPal,Australia Post Courier,3.0,13.992999999999999
29717,15950,2024-06-06,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,12.91,Used,EXTRA30,30.0,Credit Card,CouriersPlease,4.0,13.992999999999999
29118,14606,2024-05-30,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,20.85,Used,EXTRA20,20.0,Credit Card,Toll Priority,3.0,15.991999999999999
34378,16567,2024-01-08,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,12.99,Used,EXTRA20,20.0,PayPal,CouriersPlease,3.0,15.991999999999999
35978,17365,2024-08-18,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA20,20.0,Credit Card,Australia Post Express,2.0,15.991999999999999
35118,13102,2024-09-08,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA20,20.0,Credit Card,Australia Post Courier,3.0,15.991999999999999
29013,14298,2024-05-27,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA20,20.0,Credit Card,StarTrack Express,5.0,15.991999999999999
27535,14684,2024-08-05,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA20,20.0,Credit Card,Australia Post Courier,3.0,15.991999999999999
21099,15808,2024-02-22,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.5,Used,EXTRA20,20.0,Cash,Australia Post Express,4.0,15.991999999999999
36377,17841,2024-08-23,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA20,20.0,PayPal,Australia Post Courier,5.0,15.991999999999999
27584,15547,2024-09-05,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA20,20.0,PayPal,Australia Post Courier,3.0,15.991999999999999
27736,15044,2024-10-05,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA20,20.0,PayPal,StarTrack Express,2.0,15.991999999999999
29163,14415,2024-05-30,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA20,20.0,Credit Card,Australia Post Courier,5.0,15.991999999999999
35316,17841,2024-11-08,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA20,20.0,Credit Card,Australia Post Express,4.0,15.991999999999999
28745,15356,2024-05-23,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA20,20.0,Debit Card,Australia Post Courier,4.0,15.991999999999999
28430,17969,2024-05-19,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA20,20.0,Credit Card,Australia Post Courier,3.0,15.991999999999999
37301,17954,2024-03-09,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Used,EXTRA30,30.0,PayPal,Australia Post Express,4.0,17.493
37665,12779,2024-07-09,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Used,EXTRA30,30.0,PayPal,Australia Post Express,3.0,17.493
24354,13199,2024-03-29,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.5,Used,EXTRA30,30.0,PayPal,Australia Post Courier,3.0,17.493
37357,16235,2024-04-09,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Used,EXTRA30,30.0,PayPal,Australia Post Express,3.0,17.493
30079,15062,2024-11-06,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Used,EXTRA30,30.0,Credit Card,Australia Post Express,2.0,17.493
22464,17860,2024-09-03,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.5,Used,EXTRA30,30.0,Credit Card,Australia Post Courier,4.0,17.493
38141,13859,2024-09-14,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Used,EXTRA30,30.0,PayPal,Australia Post Express,3.0,17.493
23734,13569,2024-03-21,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.5,Used,EXTRA30,30.0,PayPal,StarTrack Express,4.0,17.493
39405,15498,2024-09-29,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Used,EXTRA30,30.0,Credit Card,StarTrack Express,4.0,17.493
23879,15061,2024-03-22,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,20.0,Used,EXTRA30,30.0,Credit Card,Toll Priority,4.0,17.493
22785,16658,2024-03-14,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.5,Used,EXTRA30,30.0,Credit Card,StarTrack Express,4.0,17.493
37669,12779,2024-07-09,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Used,EXTRA30,30.0,PayPal,Australia Post Courier,4.0,17.493
29407,12797,2024-02-06,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Used,EXTRA30,30.0,Credit Card,Australia Post Courier,4.0,17.493
23381,17091,2024-03-19,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,75.0,Used,EXTRA30,30.0,PayPal,Toll Priority,3.0,17.493
39933,12916,2024-05-10,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.5,Used,EXTRA10,10.0,PayPal,Australia Post Express,3.0,17.991
39756,17238,2024-04-10,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA10,10.0,PayPal,StarTrack Express,4.0,17.991
32008,16422,2024-06-07,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,28.82,Used,EXTRA10,10.0,Debit Card,Toll Priority,3.0,17.991
25319,15358,2024-11-04,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.5,Used,EXTRA10,10.0,Credit Card,Australia Post Courier,3.0,17.991
39994,13659,2024-06-10,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.5,Used,EXTRA10,10.0,PayPal,StarTrack Express,3.0,17.991
24694,17341,2024-03-04,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.5,Used,EXTRA10,10.0,PayPal,Australia Post Courier,4.0,17.991
33895,14258,2024-07-27,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA10,10.0,PayPal,Australia Post Courier,4.0,17.991
33374,13715,2024-07-21,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA10,10.0,Credit Card,Australia Post Courier,3.0,17.991
40069,15167,2024-08-10,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA10,10.0,Credit Card,Australia Post Express,3.0,17.991
33245,15002,2024-07-20,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.5,Used,EXTRA10,10.0,Credit Card,Australia Post Express,2.0,17.991
39990,16085,2024-06-10,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.5,Used,EXTRA10,10.0,Debit Card,Australia Post Courier,2.0,17.991
39637,17277,2024-03-10,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA10,10.0,Credit Card,Australia Post Courier,3.0,17.991
32309,12471,2024-10-07,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA10,10.0,PayPal,StarTrack Express,3.0,17.991
34040,18283,2024-07-29,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Used,EXTRA10,10.0,Credit Card,Australia Post Express,4.0,17.991
17151,12838,2024-05-01,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,20.62,6.5,Used,EXTRA10,10.0,Cash,Australia Post Express,4.0,18.558
17700,17841,2024-12-01,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,20.62,6.5,Used,EXTRA10,10.0,Credit Card,Australia Post Express,5.0,18.558
17028,17908,2024-04-01,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,20.62,13.78,Used,EXTRA10,10.0,PayPal,CouriersPlease,4.0,18.558
17149,12838,2024-05-01,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,20.62,12.76,Used,EXTRA10,10.0,Debit Card,CouriersPlease,5.0,18.558
30650,14709,2024-06-18,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Not Used,no,0.0,Credit Card,StarTrack Express,3.0,19.99
38105,15738,2024-09-13,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Not Used,no,0.0,PayPal,Australia Post Courier,4.0,19.99
23791,15002,2024-03-21,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,15.37,Not Used,no,0.0,Credit Card,Toll Priority,3.0,19.99
37841,17690,2024-11-09,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Not Used,no,0.0,Credit Card,Australia Post Courier,3.0,19.99
40707,15498,2024-10-14,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Not Used,no,0.0,Credit Card,Australia Post Courier,2.0,19.99
36006,12540,2024-08-18,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.5,Not Used,no,0.0,Credit Card,Australia Post Express,3.0,19.99
24508,15021,2024-03-30,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,26.43,Not Used,no,0.0,Credit Card,Toll Priority,4.0,19.99
34717,18179,2024-04-08,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Not Used,no,0.0,Credit Card,Australia Post Express,3.0,19.99
38777,15311,2024-09-22,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Not Used,no,0.0,Credit Card,Australia Post Express,3.0,19.99
26319,16265,2024-04-24,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Not Used,no,0.0,Credit Card,Australia Post Courier,2.0,19.99
35456,12539,2024-12-08,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,12.99,Not Used,no,0.0,PayPal,CouriersPlease,2.0,19.99
38009,13209,2024-12-09,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Not Used,no,0.0,Credit Card,Australia Post Courier,2.0,19.99
38961,17602,2024-09-25,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Not Used,no,0.0,Credit Card,StarTrack Express,5.0,19.99
40520,15497,2024-12-10,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Not Used,no,0.0,Credit Card,Australia Post Courier,4.0,19.99
22604,17259,2024-11-03,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.5,Not Used,no,0.0,Credit Card,Australia Post Express,3.0,19.99
34771,17284,2024-05-08,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Not Used,no,0.0,PayPal,Australia Post Courier,2.0,19.99
32667,12748,2024-07-14,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Not Used,no,0.0,Debit Card,Australia Post Courier,4.0,19.99
39977,14450,2024-06-10,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Not Used,no,0.0,PayPal,Australia Post Courier,3.0,19.99
36276,17965,2024-08-22,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.5,Not Used,no,0.0,Credit Card,Australia Post Courier,2.0,19.99
34754,17284,2024-05-08,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Not Used,no,0.0,Credit Card,Australia Post Express,3.0,19.99
23005,17841,2024-03-16,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.5,Not Used,no,0.0,PayPal,Australia Post Courier,5.0,19.99
32939,12957,2024-07-17,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,33.04,Not Used,no,0.0,Credit Card,Toll Priority,3.0,19.99
34808,12480,2024-06-08,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Not Used,no,0.0,Credit Card,StarTrack Express,3.0,19.99
38948,17602,2024-09-25,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,Not Used,no,0.0,Credit Card,Australia Post Courier,4.0,19.99
20864,12748,2024-02-20,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.5,Used,EXTRA20,20.0,Credit Card,Australia Post Courier,2.0,19.992
27419,17917,2024-06-05,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Used,EXTRA20,20.0,Credit Card,StarTrack Express,4.0,19.992
37089,13854,2024-08-31,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Used,EXTRA20,20.0,Debit Card,Australia Post Courier,3.0,19.992
27337,12753,2024-05-05,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Used,EXTRA20,20.0,Credit Card,StarTrack Express,4.0,19.992
34508,12501,2024-02-08,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Used,EXTRA20,20.0,PayPal,StarTrack Express,3.0,19.992
36151,14733,2024-08-21,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,6.0,Used,EXTRA20,20.0,PayPal,StarTrack Express,4.0,19.992
